CustomerID,DOB,Gender,Provider,MaritalStatus,NChildren,AcquiredDate
918, ,Male,"""O2 - UK""",NULL,NULL,22-01-2016
919, ,Male,CellOne,NULL,NULL,22-01-2016
920,NULL,NULL,IND AirTel,NULL,NULL,22-01-2016
921, ,Male,UNINOR,NULL,NULL,22-01-2016
922,NULL,NULL,airtel,NULL,NULL,22-01-2016
923,NULL,NULL,Cellone,NULL,NULL,22-01-2016
924,NULL,NULL,,NULL,NULL,22-01-2016
925,NULL,NULL,CellOne,NULL,NULL,22-01-2016
926, ,Male,Vodafone,NULL,NULL,22-01-2016
927,NULL,NULL,Dolphin,NULL,NULL,22-01-2016
928,NULL,NULL,Dolphin Mumbai,NULL,NULL,22-01-2016
929,NULL,NULL,IDEA,NULL,NULL,22-01-2016
930, ,Male,AIRCEL,NULL,NULL,22-01-2016
931,NULL,NULL,airtel,NULL,NULL,22-01-2016
932,NULL,NULL,404 28,NULL,NULL,22-01-2016
933, ,Male,IDEA,NULL,NULL,23-01-2016
934,NULL,NULL,Vodafone IN,NULL,NULL,23-01-2016
935,NULL,NULL,Airtel,NULL,NULL,23-01-2016
936,NULL,NULL,AirTel,NULL,NULL,23-01-2016
937,10/24/1994,male,Reliance,NULL,NULL,23-01-2016
938,10-04-1997,male,Reliance,NULL,NULL,23-01-2016
939,05/14/1991,female,airtel,NULL,NULL,24-01-2016
940,NULL,NULL,Airtel,NULL,NULL,24-01-2016
941, ,Male,airtel,NULL,NULL,24-01-2016
942,10/23/1964,female,Vodafone IN,NULL,NULL,24-01-2016
943,NULL,NULL,IND airtel,NULL,NULL,25-01-2016
944,06/16/1990,male,VODAFONE IN,NULL,NULL,26-01-2016
945,NULL,NULL,Vodafone IN,NULL,NULL,26-01-2016
946,08-12-1984,male,Reliance,NULL,NULL,27-01-2016
947, ,Male,TATA DOCOMO,NULL,NULL,27-01-2016
948,NULL,NULL,Vodafone IN,NULL,NULL,27-01-2016
949,10-07-1988,male,Vodafone IN,NULL,NULL,27-01-2016
950,NULL,NULL,,NULL,NULL,27-01-2016
951, ,Female,Airtel,NULL,NULL,27-01-2016
952,05-10-1988,male,Vodafone IN,NULL,NULL,27-01-2016
953,06/16/1996,male,uninor,NULL,NULL,27-01-2016
954,NULL,NULL,CellOne,NULL,NULL,27-01-2016
955, ,Male,Vodafone,NULL,NULL,27-01-2016
956, ,Male,Airtel,NULL,NULL,27-01-2016
957,NULL,NULL,Airtel Chennai,NULL,NULL,27-01-2016
958,NULL,NULL,!dea,NULL,NULL,27-01-2016
959,07/28/1982,male,TATA DOCOMO,NULL,NULL,27-01-2016
960,NULL,NULL,Reliance,NULL,NULL,27-01-2016
961,NULL,NULL,Airtel,NULL,NULL,27-01-2016
962,NULL,NULL,IND airtel,NULL,NULL,27-01-2016
963, ,Male,TATA DOCOMO,NULL,NULL,27-01-2016
964,NULL,NULL,BSNL Mobile,NULL,NULL,27-01-2016
965,NULL,NULL,Airtel,NULL,NULL,27-01-2016
966,02/15/1998,male,Vodafone IN,NULL,NULL,27-01-2016
967,NULL,NULL,Reliance,NULL,NULL,27-01-2016
968,NULL,NULL,Dolphin,NULL,NULL,27-01-2016
969, ,Male,AIRCEL,NULL,NULL,27-01-2016
970,03-12-1994,male,airtel,NULL,NULL,27-01-2016
971, ,Male,Airtel,NULL,NULL,27-01-2016
972,NULL,NULL,Dolphin,NULL,NULL,27-01-2016
973,NULL,NULL,Airtel,NULL,NULL,27-01-2016
974, ,Male,airtel,NULL,NULL,27-01-2016
975,NULL,NULL,TATA DOCOMO,NULL,NULL,27-01-2016
976,NULL,NULL,Airtel,NULL,NULL,27-01-2016
977,NULL,NULL,IND airtel,NULL,NULL,27-01-2016
978,NULL,NULL,Hutch,NULL,NULL,27-01-2016
979,NULL,NULL,airtel,NULL,NULL,27-01-2016
980,09/23/1994,male,airtel,NULL,NULL,27-01-2016
981,05/25/1961,male,VODAFONE IN,NULL,NULL,27-01-2016
982,NULL,NULL,TATA DOCOMO,NULL,NULL,27-01-2016
983,NULL,NULL,Videocon,NULL,NULL,27-01-2016
984,NULL,NULL,IND airtel,NULL,NULL,27-01-2016
985,NULL,NULL,,NULL,NULL,27-01-2016
986,NULL,NULL,,NULL,NULL,27-01-2016
987, ,Male,40492,NULL,NULL,27-01-2016
988,NULL,NULL,Reliance,NULL,NULL,27-01-2016
989,NULL,NULL,!dea,NULL,NULL,27-01-2016
990, ,Male,Airtel,NULL,NULL,27-01-2016
991,NULL,NULL,Airtel Delhi,NULL,NULL,27-01-2016
992,08/29/1996,male,TATA DOCOMO,NULL,NULL,27-01-2016
993,NULL,NULL,AIRCEL,NULL,NULL,27-01-2016
994, ,Male,,NULL,NULL,27-01-2016
995,08-10-1998,male,airtel,NULL,NULL,27-01-2016
996,09/24/1998,male,Airtel,NULL,NULL,28-01-2016
997,NULL,NULL,,NULL,NULL,28-01-2016
998,06/13/1993,male,Vodafone IN,NULL,NULL,28-01-2016
999,NULL,NULL,VODAFONE IN,NULL,NULL,28-01-2016
1000, ,Male,Vodafone IN,NULL,NULL,28-01-2016
1001,NULL,NULL,AIRCEL,NULL,NULL,28-01-2016
1002,02-02-1996,male,Videocon,NULL,NULL,28-01-2016
1003,NULL,NULL,airtel,NULL,NULL,28-01-2016
1004,NULL,NULL,Vodafone IN,NULL,NULL,28-01-2016
1005,NULL,NULL,AIRCEL,NULL,NULL,28-01-2016
1006, ,Male,IDEA W.B.,NULL,NULL,28-01-2016
1007,NULL,NULL,telenor,NULL,NULL,28-01-2016
1008, ,Male,Reliance,NULL,NULL,28-01-2016
1009,NULL,NULL,BSNL MOBILE,NULL,NULL,28-01-2016
1010, ,Male,!dea,NULL,NULL,28-01-2016
1011,NULL,NULL,!dea,NULL,NULL,28-01-2016
1012,NULL,NULL,IDEA,NULL,NULL,28-01-2016
1013,NULL,NULL,AirTel,NULL,NULL,28-01-2016
1014,NULL,NULL,,NULL,NULL,28-01-2016
1015,NULL,NULL,CellOne,NULL,NULL,28-01-2016
1016,11/28/1988,male,airtel,NULL,NULL,28-01-2016
1017,NULL,NULL,Airtel,NULL,NULL,28-01-2016
1018,02-03-1995,male,Vodafone IN,NULL,NULL,28-01-2016
1019,06-06-1986,male,!dea,NULL,NULL,28-01-2016
1020,NULL,NULL,Vodafone IN,NULL,NULL,28-01-2016
1021,NULL,NULL,Vodafone IN,NULL,NULL,28-01-2016
1022,NULL,NULL,IND AirTel,NULL,NULL,28-01-2016
1023, ,Male,airtel,NULL,NULL,28-01-2016
1024,NULL,NULL,IDEA,NULL,NULL,28-01-2016
1025, ,Male,Dolphin,NULL,NULL,28-01-2016
1026,NULL,NULL,40449,NULL,NULL,28-01-2016
1027,NULL,NULL,airtel,NULL,NULL,28-01-2016
1028, ,Male,AIRCEL,NULL,NULL,28-01-2016
1029,NULL,NULL,VODAFONE IN,NULL,NULL,29-01-2016
1030, ,Male,Aircel,NULL,NULL,29-01-2016
1031,03-05-1989,male,Vodafone IN,NULL,NULL,29-01-2016
1032,01-05-1993,male,IDEA,NULL,NULL,29-01-2016
1033,11/29/1997,male,CellOne,NULL,NULL,29-01-2016
1034,NULL,NULL,TATA DOCOMO,NULL,NULL,29-01-2016
1035, ,Male,airtel,NULL,NULL,29-01-2016
1036,NULL,NULL,Airtel,NULL,NULL,29-01-2016
1037, ,Male,Airtel,NULL,NULL,29-01-2016
1038,NULL,NULL,,NULL,NULL,29-01-2016
1039,12/19/1992,male,Vodafone IN,NULL,NULL,29-01-2016
1040,NULL,NULL,Reliance,NULL,NULL,29-01-2016
1041,NULL,NULL,Vodafone,NULL,NULL,29-01-2016
1042,NULL,NULL,TATA DOCOMO,NULL,NULL,29-01-2016
1043, ,Male,TATA DOCOMO,NULL,NULL,29-01-2016
1044,11/29/1991,male,Vodafone IN,NULL,NULL,29-01-2016
1045,NULL,NULL,TATA DOCOMO,NULL,NULL,29-01-2016
1046,NULL,NULL,Vodafone IN,NULL,NULL,29-01-2016
1047,NULL,NULL,airtel,NULL,NULL,29-01-2016
1048,NULL,NULL,Vodafone IN,NULL,NULL,29-01-2016
1049, ,Male,IDEA,NULL,NULL,29-01-2016
1050,02-08-1998,male,telenor,NULL,NULL,29-01-2016
1051,NULL,NULL,!dea,NULL,NULL,29-01-2016
1052,10/27/1997,male,Airtel,NULL,NULL,29-01-2016
1053,NULL,NULL,DOLPHIN,NULL,NULL,29-01-2016
1054,09-07-1972,male,Vodafone IN,NULL,NULL,29-01-2016
1055,NULL,NULL,!dea,NULL,NULL,29-01-2016
1056,NULL,NULL,Aircel,NULL,NULL,29-01-2016
1057,NULL,NULL,IND airtel,NULL,NULL,29-01-2016
1058,NULL,NULL,Idea,NULL,NULL,29-01-2016
1059,NULL,NULL,AIRCEL,NULL,NULL,29-01-2016
1060,NULL,NULL,Reliance,NULL,NULL,29-01-2016
1061,NULL,NULL,Vodafone,NULL,NULL,29-01-2016
1062,0000-09-09,Male,,NULL,NULL,29-01-2016
1063,NULL,NULL,!dea,NULL,NULL,29-01-2016
1064, ,Male,TATA DOCOMO,NULL,NULL,29-01-2016
1065,02/17/1983,male,airtel,NULL,NULL,29-01-2016
1066, ,Male,IDEA,NULL,NULL,29-01-2016
1067, ,Female,VODAFONE IN,NULL,NULL,29-01-2016
1068,NULL,NULL,!DEA-H,NULL,NULL,29-01-2016
1069, ,Male,IDEA,NULL,NULL,29-01-2016
1070,NULL,NULL,Reliance,NULL,NULL,29-01-2016
1071, ,Male,BSNL Mobile,NULL,NULL,29-01-2016
1072,08-11-1994,male,airtel,NULL,NULL,29-01-2016
1073,NULL,NULL,Vodafone IN,NULL,NULL,29-01-2016
1074,NULL,NULL,Cellone Gujrat,NULL,NULL,29-01-2016
1075,NULL,NULL,IDEA A.P.,NULL,NULL,29-01-2016
1076,06-10-1996,male,AIRCEL,NULL,NULL,29-01-2016
1077,NULL,NULL,AIRCEL,NULL,NULL,29-01-2016
1078,NULL,NULL,IND airtel,NULL,NULL,29-01-2016
1079,03-03-1995,male,Reliance,NULL,NULL,29-01-2016
1080,NULL,NULL,,NULL,NULL,29-01-2016
1081,NULL,NULL,Reliance,NULL,NULL,29-01-2016
1082,NULL,NULL,Airtel,NULL,NULL,29-01-2016
1083,NULL,NULL,IDEA,NULL,NULL,29-01-2016
1084,NULL,NULL,,NULL,NULL,29-01-2016
1085,01/16/1992,male,Vodafone IN,NULL,NULL,29-01-2016
1086,01-02-1997,male,IDEA,NULL,NULL,29-01-2016
1087,NULL,NULL,airtel,NULL,NULL,29-01-2016
1088,NULL,NULL,Airtel,NULL,NULL,29-01-2016
1089,NULL,NULL,£airtel,NULL,NULL,29-01-2016
1090,NULL,NULL,Reliance,NULL,NULL,30-01-2016
1091, ,Male,AIRTEL,NULL,NULL,30-01-2016
1092,NULL,NULL,Vodafone,NULL,NULL,30-01-2016
1093,NULL,NULL,BSNL MOBILE,NULL,NULL,30-01-2016
1094,NULL,NULL,!DEA-H,NULL,NULL,30-01-2016
1095,NULL,NULL,IND airtel,NULL,NULL,30-01-2016
1096, ,Male,Airtel,NULL,NULL,30-01-2016
1097, ,Male,Dolphin,NULL,NULL,30-01-2016
1098,08/23/1991,male,airtel,NULL,NULL,30-01-2016
1099,NULL,NULL,IND airtel,NULL,NULL,30-01-2016
1100,NULL,NULL,TATA DOCOMO,NULL,NULL,30-01-2016
1101,NULL,NULL,T-Mobile,NULL,NULL,30-01-2016
1102,NULL,NULL,IND airtel,NULL,NULL,30-01-2016
1103, ,Male,AIRCEL,NULL,NULL,30-01-2016
1104,NULL,NULL,VODAFONE IN,NULL,NULL,30-01-2016
1105,06/26/2000,male,AIRCEL,NULL,NULL,30-01-2016
1106,10-12-1996,male,airtel,NULL,NULL,30-01-2016
1107,NULL,NULL,IND airtel,NULL,NULL,30-01-2016
1108,NULL,NULL,40453,NULL,NULL,30-01-2016
1109,NULL,NULL,Vodafone IN,NULL,NULL,30-01-2016
1110,NULL,NULL,AIRCEL,NULL,NULL,30-01-2016
1111,NULL,NULL,TATA DOCOMO,NULL,NULL,30-01-2016
1112,05-09-1998,male,,NULL,NULL,30-01-2016
1113,NULL,NULL,Vodafone IN,NULL,NULL,30-01-2016
1114,NULL,NULL,Reliance,NULL,NULL,30-01-2016
1115,NULL,NULL,Vodafone IN,NULL,NULL,30-01-2016
1116, ,Male,IND airtel,NULL,NULL,30-01-2016
1117,NULL,NULL,!DEA-H,NULL,NULL,30-01-2016
1118,05-07-1988,male,,NULL,NULL,30-01-2016
1119,12/16/1995,male,airtel,NULL,NULL,30-01-2016
1120,NULL,NULL,airtel,NULL,NULL,30-01-2016
1121, ,Male,IDEA,NULL,NULL,30-01-2016
1122,NULL,NULL,AIRCEL,NULL,NULL,30-01-2016
1123,01/22/1980,male,IDEA,NULL,NULL,30-01-2016
1124,07/23/1995,male,!dea,NULL,NULL,30-01-2016
1125,NULL,NULL,airtel,NULL,NULL,30-01-2016
1126,06/27/1993,male,Airtel,NULL,NULL,30-01-2016
1127,NULL,NULL,Airtel,NULL,NULL,30-01-2016
1128,NULL,NULL,airtel,NULL,NULL,30-01-2016
1129,NULL,NULL,Telenor,NULL,NULL,30-01-2016
1130,NULL,NULL,Aircel,NULL,NULL,30-01-2016
1131,01-01-1997,male,,NULL,NULL,30-01-2016
1132,NULL,NULL,T-Mobile,NULL,NULL,30-01-2016
1133, ,Male,Telenor,NULL,NULL,30-01-2016
1134,NULL,NULL,RELIANCE,NULL,NULL,30-01-2016
1135,NULL,NULL,,NULL,NULL,30-01-2016
1136,NULL,NULL,Vodafone IN,NULL,NULL,30-01-2016
1137,NULL,NULL,CellOne,NULL,NULL,30-01-2016
1138,NULL,NULL,!dea,NULL,NULL,30-01-2016
1139,NULL,NULL,Vodafone IN,NULL,NULL,30-01-2016
1140,NULL,NULL,Aircel,NULL,NULL,30-01-2016
1141,NULL,NULL,airtel,NULL,NULL,30-01-2016
1142,NULL,NULL,,NULL,NULL,30-01-2016
1143,NULL,NULL,IDEA,NULL,NULL,30-01-2016
1144, ,Male,TATA DOCOMO,NULL,NULL,30-01-2016
1145, ,Male,!dea,NULL,NULL,30-01-2016
1146,NULL,NULL,TATA DOCOMO,NULL,NULL,31-01-2016
1147,NULL,NULL,Reliance,NULL,NULL,31-01-2016
1148,NULL,NULL,CellOne,NULL,NULL,31-01-2016
1149,NULL,NULL,!DEA-H,NULL,NULL,31-01-2016
1150,NULL,NULL,airtel,NULL,NULL,31-01-2016
1151,NULL,NULL,Aircel Punjab,NULL,NULL,31-01-2016
1152,NULL,NULL,Cellone Karnataka,NULL,NULL,31-01-2016
1153,NULL,NULL,IDEA,NULL,NULL,31-01-2016
1154,09/27/1997,male,!dea,NULL,NULL,31-01-2016
1155,NULL,NULL,VODAFONE IN,NULL,NULL,31-01-2016
1156,NULL,NULL,TATA DOCOMO,NULL,NULL,31-01-2016
1157,NULL,NULL,!dea,NULL,NULL,31-01-2016
1158, ,Male,Reliance,NULL,NULL,31-01-2016
1159, ,Male,airtel,NULL,NULL,31-01-2016
1160,12/31/1997,male,,NULL,NULL,31-01-2016
1161, ,Male,Videocon,NULL,NULL,31-01-2016
1162,03/15/1993,male,40490,NULL,NULL,31-01-2016
1163,NULL,NULL,Idea,NULL,NULL,31-01-2016
1164, ,Male,airtel,NULL,NULL,31-01-2016
1165,12-04-1991,male,Vodafone In,NULL,NULL,31-01-2016
1166, ,Male,IDEA,NULL,NULL,31-01-2016
1167, ,Male,Idea Cellular,NULL,NULL,31-01-2016
1168,02-09-1998,male,Airtel,NULL,NULL,31-01-2016
1169,NULL,NULL,Vodafone,NULL,NULL,31-01-2016
1170,NULL,NULL,Vodafone IN,NULL,NULL,31-01-2016
1171,NULL,NULL,VODAFONE IN,NULL,NULL,31-01-2016
1172,NULL,NULL,IDEA,NULL,NULL,31-01-2016
1173,12/20/1996,male,Airtel,NULL,NULL,31-01-2016
1174,03-05-1996,male,Reliance,NULL,NULL,31-01-2016
1175,NULL,NULL,Reliance,NULL,NULL,31-01-2016
1176,03-04-1987,male,AIRCEL,NULL,NULL,31-01-2016
1177, ,Female,Vodafone IN,NULL,NULL,31-01-2016
1178,NULL,NULL,Vodafone IN,NULL,NULL,31-01-2016
1179,NULL,NULL,TATA DOCOMO,NULL,NULL,31-01-2016
1180,NULL,NULL,,NULL,NULL,31-01-2016
1181, ,Male,AIRCEL,NULL,NULL,31-01-2016
1182,NULL,NULL,airtel,NULL,NULL,31-01-2016
1183,12-12-1963,male,IDEA,NULL,NULL,31-01-2016
1184,NULL,NULL,,NULL,NULL,31-01-2016
1185, ,Male,Idea,NULL,NULL,31-01-2016
1186,07-01-1976,male,IDEA,NULL,NULL,31-01-2016
1187,11-01-1997,male,airtel,NULL,NULL,31-01-2016
1188,08-02-1994,male,TATA DOCOMO,NULL,NULL,31-01-2016
1189, ,Male,Vodafone IN,NULL,NULL,31-01-2016
1190,NULL,NULL,Vodafone IN,NULL,NULL,31-01-2016
1191,04/23/2000,male,BSNL Mobile,NULL,NULL,31-01-2016
1192,NULL,NULL,IDEA,NULL,NULL,31-01-2016
1193,08/20/1990,male,Reliance,NULL,NULL,31-01-2016
1194,NULL,NULL,airtel,NULL,NULL,31-01-2016
1195,NULL,NULL,Airtel,NULL,NULL,31-01-2016
1196,NULL,NULL,airtel,NULL,NULL,31-01-2016
1197,NULL,NULL,Vodafone IN,NULL,NULL,31-01-2016
1198,NULL,NULL,,NULL,NULL,31-01-2016
1199,07/25/1986,male,VODAFONE IN,NULL,NULL,31-01-2016
1200,NULL,NULL,40492,NULL,NULL,31-01-2016
1201,06/14/1975,male,Airtel,NULL,NULL,31-01-2016
1202,NULL,NULL,,NULL,NULL,31-01-2016
1203, ,Male,Airtel,NULL,NULL,31-01-2016
1204,11/30/1979,male,Vodafone,NULL,NULL,31-01-2016
1205,NULL,NULL,uninor,NULL,NULL,31-01-2016
1206,NULL,NULL,,NULL,NULL,31-01-2016
1207,NULL,NULL,Vodafone IN,NULL,NULL,31-01-2016
1208, ,Male,TATA DOCOMO,NULL,NULL,31-01-2016
1209, ,Male,Idea,NULL,NULL,31-01-2016
1210,NULL,NULL,Vodafone In,NULL,NULL,31-01-2016
1211,NULL,NULL,Idea,NULL,NULL,31-01-2016
1212,NULL,NULL,Vodafone IN,NULL,NULL,31-01-2016
1213, ,Male,TATA DOCOMO,NULL,NULL,31-01-2016
1214, ,Male,Vodafone Delhi,NULL,NULL,31-01-2016
1215,NULL,NULL,Dolphin,NULL,NULL,31-01-2016
1216, ,Male,Idea,NULL,NULL,31-01-2016
1217,09/13/1989,male,IDEA,NULL,NULL,31-01-2016
1218,NULL,NULL,IDEA,NULL,NULL,31-01-2016
1219,NULL,NULL,airtel,NULL,NULL,01-02-2016
1220,NULL,NULL,Reliance,NULL,NULL,01-02-2016
1221,NULL,NULL,T-Mobile,NULL,NULL,01-02-2016
1222, ,Male,AIRCEL,NULL,NULL,01-02-2016
1223,04/15/1991,male,BSNL Mobile,NULL,NULL,01-02-2016
1224,NULL,NULL,IND airtel,NULL,NULL,01-02-2016
1225,NULL,NULL,Idea,NULL,NULL,01-02-2016
1226,NULL,NULL,AirTel,NULL,NULL,01-02-2016
1227,NULL,NULL,CellOne,NULL,NULL,01-02-2016
1228,NULL,NULL,AirTel,NULL,NULL,01-02-2016
1229, ,Male,VODAFONE IN,NULL,NULL,01-02-2016
1230,NULL,NULL,IDEA,NULL,NULL,01-02-2016
1231,NULL,NULL,!dea,NULL,NULL,01-02-2016
1232,NULL,NULL,IND airtel,NULL,NULL,01-02-2016
1233,NULL,NULL,IDEA,NULL,NULL,01-02-2016
1234,NULL,NULL,Reliance Kolkata,NULL,NULL,01-02-2016
1235,NULL,NULL,Airtel,NULL,NULL,01-02-2016
1236,NULL,NULL,TATA DOCOMO,NULL,NULL,01-02-2016
1237, ,Male,,NULL,NULL,01-02-2016
1238,NULL,NULL,Idea,NULL,NULL,01-02-2016
1239,01-06-1995,male,IDEA,NULL,NULL,01-02-2016
1240, ,Male,Cellone,NULL,NULL,01-02-2016
1241,NULL,NULL,IDEA,NULL,NULL,01-02-2016
1242,06/16/1984,male,TATA DOCOMO,NULL,NULL,01-02-2016
1243,NULL,NULL,,NULL,NULL,01-02-2016
1244,NULL,NULL,TATA DOCOMO,NULL,NULL,01-02-2016
1245,12/28/1994,female,3,NULL,NULL,01-02-2016
1246,NULL,NULL,IDEA,NULL,NULL,01-02-2016
1247, ,Male,DOLPHIN,NULL,NULL,01-02-2016
1248,NULL,NULL,TATA DOCOMO,NULL,NULL,01-02-2016
1249,NULL,NULL,AIRCEL,NULL,NULL,01-02-2016
1250,NULL,NULL,!dea,NULL,NULL,01-02-2016
1251,NULL,NULL,airtel,NULL,NULL,02-02-2016
1252,NULL,NULL,Vodafone IN,NULL,NULL,02-02-2016
1253,NULL,NULL,!dea,NULL,NULL,02-02-2016
1254,NULL,NULL,CellOne,NULL,NULL,02-02-2016
1255,NULL,NULL,IDEA,NULL,NULL,02-02-2016
1256,NULL,NULL,VODAFONE IN,NULL,NULL,02-02-2016
1257,NULL,NULL,TATA DOCOMO,NULL,NULL,02-02-2016
1258,NULL,NULL,VODAFONE IN,NULL,NULL,02-02-2016
1259, ,Male,!dea,NULL,NULL,02-02-2016
1260,NULL,NULL,405805,NULL,NULL,02-02-2016
1261,NULL,NULL,VODAFONE IN,NULL,NULL,02-02-2016
1262,NULL,NULL,Vodafone IN,NULL,NULL,02-02-2016
1263, ,Male,Aircel,NULL,NULL,02-02-2016
1264, ,Male,,NULL,NULL,02-02-2016
1265,NULL,NULL,,NULL,NULL,02-02-2016
1266,01/18/1995,male,Reliance,NULL,NULL,02-02-2016
1267,12-03-1990,male,Aircel,NULL,NULL,02-02-2016
1268,12/28/1992,male,Airtel,NULL,NULL,02-02-2016
1269, ,Male,airtel,NULL,NULL,02-02-2016
1270, ,Male,Vodafone,NULL,NULL,02-02-2016
1271,NULL,NULL,IND airtel,NULL,NULL,02-02-2016
1272,07/29/1990,male,Aircel Kolkata,NULL,NULL,02-02-2016
1273,NULL,NULL,VODAFONE IN,NULL,NULL,02-02-2016
1274,NULL,NULL,Aircel,NULL,NULL,02-02-2016
1275, ,Male,Aircel Punjab,NULL,NULL,02-02-2016
1276,05/30/1995,male,airtel,NULL,NULL,02-02-2016
1277,NULL,NULL,TATA DOCOMO,NULL,NULL,02-02-2016
1278,NULL,NULL,IDEA,NULL,NULL,02-02-2016
1279,NULL,NULL,IDEA,NULL,NULL,02-02-2016
1280,NULL,NULL,!dea,NULL,NULL,02-02-2016
1281,NULL,NULL,,NULL,NULL,02-02-2016
1282, ,Male,Vodafone,NULL,NULL,02-02-2016
1283,NULL,NULL,airtel,NULL,NULL,02-02-2016
1284,NULL,NULL,airtel,NULL,NULL,02-02-2016
1285,07-01-1991,male,uninor,NULL,NULL,03-02-2016
1286,12-11-1990,male,!dea,NULL,NULL,03-02-2016
1287,NULL,NULL,Vodafone IN,NULL,NULL,03-02-2016
1288,NULL,NULL,IDEA,NULL,NULL,03-02-2016
1289,08-12-1996,male,IDEA,NULL,NULL,03-02-2016
1290,05/20/1992,male,!dea,NULL,NULL,03-02-2016
1291,NULL,NULL,Vodafone IN,NULL,NULL,03-02-2016
1292,07/27/1987,male,IDEA,NULL,NULL,03-02-2016
1293,NULL,NULL,Vodafone,NULL,NULL,03-02-2016
1294,NULL,NULL,Aircel,NULL,NULL,03-02-2016
1295, ,Male,Reliance,NULL,NULL,03-02-2016
1296,NULL,NULL,Reliance Gujarat,NULL,NULL,03-02-2016
1297,NULL,NULL,Vodafone IN,NULL,NULL,03-02-2016
1298,NULL,NULL,!dea,NULL,NULL,03-02-2016
1299,NULL,NULL,,NULL,NULL,03-02-2016
1300,08-12-1994,male,Uninor,NULL,NULL,03-02-2016
1301,06-03-1995,male,IND airtel,NULL,NULL,03-02-2016
1302,NULL,NULL,Vodafone In,NULL,NULL,03-02-2016
1303, ,Male,airtel,NULL,NULL,03-02-2016
1304,06/18/1994,female,TATA DOCOMO,NULL,NULL,03-02-2016
1305,NULL,NULL,Aircel,NULL,NULL,03-02-2016
1306,NULL,NULL,TATA DOCOMO,NULL,NULL,03-02-2016
1307,NULL,NULL,DOLPHIN,NULL,NULL,03-02-2016
1308, ,Male,Vodafone IN,NULL,NULL,03-02-2016
1309,01/15/1989,male,Vodafone IN,NULL,NULL,03-02-2016
1310,NULL,NULL,AirTel,NULL,NULL,03-02-2016
1311,NULL,NULL,Vodafone IN,NULL,NULL,03-02-2016
1312,NULL,NULL,VODAFONE IN,NULL,NULL,03-02-2016
1313, ,Male,,NULL,NULL,03-02-2016
1314,NULL,NULL,Vodafone IN,NULL,NULL,03-02-2016
1315,NULL,NULL,IND airtel,NULL,NULL,03-02-2016
1316,NULL,NULL,TATA DOCOMO,NULL,NULL,03-02-2016
1317,09/29/1995,male,AIRCEL,NULL,NULL,03-02-2016
1318,03-02-1994,male,Vodafone IN,NULL,NULL,03-02-2016
1319,NULL,NULL,Reliance,NULL,NULL,03-02-2016
1320,NULL,NULL,Airtel Kolkata,NULL,NULL,03-02-2016
1321,08/26/1968,male,MetroPCS,NULL,NULL,03-02-2016
1322,NULL,NULL,DOLPHIN,NULL,NULL,03-02-2016
1323,04-12-1991,male,Vodafone IN,NULL,NULL,03-02-2016
1324,10-12-1993,female,!dea,NULL,NULL,03-02-2016
1325,07/18/1996,male,TATA DOCOMO,NULL,NULL,04-02-2016
1326, ,Male,,NULL,NULL,04-02-2016
1327,12-08-1986,male,Vodafone IN,NULL,NULL,04-02-2016
1328,NULL,NULL,Vodafone,NULL,NULL,04-02-2016
1329,NULL,NULL,Vodafone IN,NULL,NULL,04-02-2016
1330,08-01-1988,male,VODAFONE IN,NULL,NULL,04-02-2016
1331,NULL,NULL,Airtel,NULL,NULL,04-02-2016
1332,NULL,NULL,AIRCEL,NULL,NULL,04-02-2016
1333,NULL,NULL,airtel,NULL,NULL,04-02-2016
1334, ,Male,Airtel,NULL,NULL,04-02-2016
1335,03/28/2002,male,Airtel,NULL,NULL,04-02-2016
1336,02/15/1994,male,!dea,NULL,NULL,04-02-2016
1337, ,Male,Reliance,NULL,NULL,04-02-2016
1338,NULL,NULL,Reliance,NULL,NULL,04-02-2016
1339,NULL,NULL,Vodafone,NULL,NULL,04-02-2016
1340,01-01-1988,male,VODAFONE IN,NULL,NULL,04-02-2016
1341,NULL,NULL,TATA DOCOMO,NULL,NULL,04-02-2016
1342,12/27/1990,male,Vodafone IN,NULL,NULL,04-02-2016
1343,05-06-1993,male,AIRCEL,NULL,NULL,04-02-2016
1344,NULL,NULL,AIRCEL,NULL,NULL,04-02-2016
1345,12/23/1995,male,Idea,NULL,NULL,04-02-2016
1346,NULL,NULL,IND airtel,NULL,NULL,04-02-2016
1347, ,Male,,NULL,NULL,04-02-2016
1348, ,Male,Vodafone,NULL,NULL,04-02-2016
1349, ,Male,airtel,NULL,NULL,04-02-2016
1350,NULL,NULL,airtel,NULL,NULL,04-02-2016
1351,NULL,NULL,,NULL,NULL,04-02-2016
1352, ,Male,airtel,NULL,NULL,04-02-2016
1353,10/15/1984,male,Telenor,NULL,NULL,04-02-2016
1354,NULL,NULL,airtel,NULL,NULL,04-02-2016
1355,NULL,NULL,AIRCEL,NULL,NULL,04-02-2016
1356,NULL,NULL,Vodafone IN,NULL,NULL,04-02-2016
1357, ,Female,Airtel,NULL,NULL,04-02-2016
1358,NULL,NULL,IDEA MP,NULL,NULL,04-02-2016
1359,01-01-1983,male,VODAFONE IN,NULL,NULL,04-02-2016
1360,NULL,NULL,airtel,NULL,NULL,04-02-2016
1361, ,Male,TATADOCOMO,NULL,NULL,04-02-2016
1362,NULL,NULL,BSNL MOBILE,NULL,NULL,04-02-2016
