ShopID,ShopName,Address,Landmark,Area,City,Pincode,Latitude,Longitude,State,StartTime,EndTime,OpenMonday,OpenTuesday,OpenWednesday,OpenThursday,OpenFriday,OpenSaturday,OpenSunday,MerchantID,ShopAddDate
147,Lucky Steel Furnicture,"Dalwai Compound, Sanjay Nagar",Near Jogeshwari  Highway Bridge,Jogeshwari East,Mumbai,400060,19.137438,72.855431,Maharashtra,10:00:00,22:00:00,1,1,1,1,1,1,1,1087,23-10-2015
148,Metro Teilors & Clothiers,"Sanjay Gandhi Nagar, Caves Road",Near Western Exp Hoghway,Jogeshwari East,Mumbai,400060,19.136251,72.855012,Maharashtra,10:00:00,22:00:00,1,0,1,1,1,1,1,1088,23-10-2015
149,Metro Tailors & Clothiers,Sajawat Building Achole Road,Near Sangam Medical Store,Nallasopara East,Thane,401209,19.41501,72.8222243,Maharashtra,10:00:00,22:00:00,1,1,1,1,1,1,1,1088,23-10-2015
150,Kalpana Telecom,"2, Sanjay Gandhi Nagar, Gumpha Raod",Nr. Western Express Highway,Jogeshwari East,Mumbai,400060,19.13629,72.855071,Maharashtra,10:00:00,22:00:00,1,0,1,1,1,1,1,1089,28-10-2015
151,S.A.Fashions,"25/B, Suyog Co-op Housing society, Bimbisar Nagar",MHADA colony,Goregaon East,Mumbai,400065,19.0667206,72.8948302,Maharashtra,09:30:00,22:00:00,1,0,1,1,1,1,1,1090,28-10-2015
152,S.A.Fashions,"R/1, Dwarkamai Housing, D.M road,Vakola pipeline.",Behind Dr.Mehta clinic,Santacruz East,Mumbai,400055,19.0739609,72.8497287,Maharashtra,09:30:00,22:00:00,1,0,1,1,1,1,1,1090,28-10-2015
153,S.A.Fashions,"Shop No.2 Deshmukh Chawl,Gandhi Nagar",E ward,Jogeshwari East,Mumbai,400060,19.136287,72.856344,Maharashtra,09:30:00,22:00:00,1,0,1,1,1,1,1,1090,28-10-2015
154,Sai Ganesh,"Shop No.2, Kaamruddin chawl, Prem Nagar, Quarters colony road",,Jogeshwari East,Mumbai,400060,19.135325,72.859238,Maharashtra,10:00:00,22:00:00,1,0,1,1,1,1,1,1091,28-10-2015
155,FAB Furnishing,"Shop No.14, Rizvi Park, S.V.Road",Besides Reliance Mall,Santacruz West,Mumbai,400054,19.088979,72.838313,Maharashtra,10:00:00,21:00:00,1,1,1,1,1,0,1,1092,28-10-2015
156,Springwell,"Shop No.E, India House No.1, August Kranti Marg.",Opposite Om Chamber,Santacruz West,Mumbai,400036,19.089297,72.838364,Maharashtra,10:00:00,20:00:00,1,1,1,1,1,1,1,1093,28-10-2015
157,Natraj Luggage,"Shop No.1, Poddar Chawl, S.V.Road.",Opposite Asha Parekh Hospital,Santacruz West,Mumbai,400054,19.082804,72.837964,Maharashtra,10:30:00,21:30:00,1,1,1,1,1,1,1,1094,28-10-2015
158,Sequence,"Shop No.4, Anju Shopping Centre, Tilak Road",,Santacruz West,Mumbai,400054,19.0827756,72.8349459,Maharashtra,10:00:00,21:00:00,1,1,1,1,0,1,1,1095,28-10-2015
159,Heniken,"Triveni CHS, Shop No.2 & 3, S.V.ROAD",,Santacruz West,Mumbai,400054,19.0815401,72.8359323,Maharashtra,10:30:00,21:00:00,1,1,1,1,1,1,1,1096,28-10-2015
160,DMV Khatri,"Shop No.1,Bombay Bazar Building,Stn. Road.",,Santacruz West,Mumbai,400054,19.08081,72.839298,Maharashtra,10:00:00,20:30:00,1,0,1,1,0,1,1,1097,28-10-2015
161,DMV Khatri,"30,Kamdar Shopping Center,Monghibai road.",Opposite Railway station,Vile Parle East,Mumbai,400057,19.0997975,72.8451217,Maharashtra,10:00:00,20:30:00,1,0,1,1,0,1,1,1097,28-10-2015
162,Dream Home,"Shop No.4, Rameshwar building,S.V.road.",Opposite Kohinoor Electronics,Santacruz West,Mumbai,400054,19.086488,72.838112,Maharashtra,10:00:00,20:30:00,1,1,1,1,0,1,1,1098,28-10-2015
163,Kurl-On Mattress Xpress,"Shop No.8, Darshan Smruti,174 S.V.road","Opposite Vijay sales, next to Airtel gallery",Santacruz West,Mumbai,400054,19.085107,72.838057,Maharashtra,11:00:00,21:00:00,1,1,1,1,1,1,1,1099,28-10-2015
164,Valcas,"Shop No.1, Omkar Apartment, S.V.Road",Opposite Reliance Mart,Santacruz West,Mumbai,400054,19.088531,72.838202,Maharashtra,11:00:00,21:00:00,1,1,1,1,1,1,1,1100,28-10-2015
165,Variation World,"#4,Dinar Building,Opposite Santacruz Station Road.",Opposite City Plaza,Santacruz West,Mumbai,400054,19.080897,72.838813,Maharashtra,10:30:00,09:30:00,1,1,1,1,0,1,1,1101,28-10-2015
166,Shriman,"6-7-8, Kothari Niwas, Sanatorium Lane.",,Ghatkopar West,Mumbai,400086,19.086273,72.905864,Maharashtra,10:00:00,21:30:00,1,1,1,1,1,1,1,1102,29-10-2015
167,Vishwakarma,"ShopNo.6, Sanskar Building, Hirachand Desai Road.",,Ghatkopar West,Mumbai,400086,19.088133,72.905779,Maharashtra,09:00:00,21:00:00,1,1,1,1,0,1,1,1103,29-10-2015
168,Famous,"Shop 157B & 3, Anjariya Sadan, L.B.S road.",Opposite Telephone exchange,Ghatkopar West,Mumbai,400086,19.087885,72.904684,Maharashtra,09:00:00,21:00:00,1,1,1,1,0,1,1,1104,29-10-2015
169,Zoom Mobile,"ShopNo.4, D.B.Trust Building,M.G.Road",Opposite Old Post Office,Ghatkopar West,Mumbai,400086,19.087716,72.905771,Maharashtra,10:30:00,21:30:00,1,1,1,1,1,1,1,1105,29-10-2015
170,Bhavi Collection,"Shop No.4, Tulsi Bhuvan, M.G.Road",Opposite Kapolwadi,Ghatkopar West,Mumbai,400086,19.087117,72.905801,Maharashtra,10:30:00,22:00:00,1,1,1,1,0,1,1,1106,29-10-2015
171,Dhanvant,"Chinman Nivas, Gopal Lane, M.G.Road.",Jain Dughdhalaya,Ghatkopar West,Mumbai,400086,19.087019,72.90574,Maharashtra,09:00:00,21:00:00,1,1,1,1,1,1,1,1107,29-10-2015
172,Vimal,"52, M.G.Road, Shop No.1, Kapol Wadi",,Ghatkopar West,Mumbai,400086,19.086959,72.905739,Maharashtra,09:00:00,20:30:00,1,1,1,1,0,1,1,1108,29-10-2015
173,Dhanvant,"Tulsi Bhavan, Gopal Lane, M.G.Road.",,Ghatkopar West,Mumbai,400086,19.087329,72.905607,Maharashtra,10:30:00,21:00:00,1,1,1,1,0,1,1,1109,29-10-2015
174,Just - 2,"Shop No.4, Rangwala Apartments, Sanatarium Lame, M.G.Road",,Ghatkopar West,Mumbai,400086,19.086281,72.905838,Maharashtra,10:00:00,22:00:00,1,1,1,1,1,1,1,1110,29-10-2015
175,Saloni NX,"Shop No.7, Elchiwala building, M.G.Road",Opposite Kapolwadi,Ghatkopar West,Mumbai,400086,19.086907,72.905756,Maharashtra,10:00:00,22:00:00,1,1,1,1,1,1,1,1114,29-10-2015
176,Gupta Watch Co.,"Laxmi Apartment, Shop no. 2-A, J.V.Road,Khot Lane",,Ghatkopar West,Mumbai,400086,19.087485,72.906356,Maharashtra,10:00:00,22:00:00,1,1,1,1,0,1,1,1116,02-11-2015
177,Royal Foam Furnishing,"10,New Alpana Co.op hsg. premises,LBS Marg",Off Khot Lane,Ghatkopar West,Mumbai,400086,19.088328,72.906425,Maharashtra,09:00:00,21:00:00,0,1,1,0,1,1,1,1117,02-11-2015
178,Mangal Opticians,"12, Neelkanth Shopping Centre, Navroji Lane",,Ghatkopar West,Mumbai,400086,19.084668,72.904961,Maharashtra,09:30:00,20:30:00,1,1,1,1,0,1,1,1118,02-11-2015
179,Episode - Asiad Plaza Santcruz West,"Asiad Plaza, Station Road",,Santacruz West,Mumbai,400054,19.0807241,72.7680865,Maharashtra,,,1,1,1,1,1,1,1,1119,05-11-2015
180,Aldo - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1120,05-11-2015
181,Aldo Accessories - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1121,05-11-2015
182,Archies Galleries - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1122,05-11-2015
183,Baggit - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1123,05-11-2015
184,COSTA COFFEE - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1124,05-11-2015
185,HYPE - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1125,05-11-2015
186,Queue Up - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1126,05-11-2015
187,Rosebys - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1127,05-11-2015
188,Sepia - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1128,05-11-2015
189,Accessorize - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1129,05-11-2015
190,AND - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1130,05-11-2015
191,Art Karat - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1131,05-11-2015
192,Catwalk - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1132,05-11-2015
193,Charles & Keith - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1133,05-11-2015
194,Chemistry - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1134,05-11-2015
195,Collezioni Moda - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1135,05-11-2015
196,JFK Just For Kids - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1136,05-11-2015
197,La Senza - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1137,05-11-2015
198,Mango - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1138,05-11-2015
199,Patchi - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1139,05-11-2015
200,Patchi - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1139,05-11-2015
201,Promod - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1140,05-11-2015
202,Swarovski - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1141,05-11-2015
203,109f - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1142,05-11-2015
204,Ashmina - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1143,05-11-2015
205,Jashn - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1144,05-11-2015
206,Allen Solly - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1145,05-11-2015
207,Levi's - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1146,05-11-2015
208,kaya skin clinic - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1147,05-11-2015
209,kaya skin clinic - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1147,05-11-2015
210,Kidology - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1148,05-11-2015
211,Kidville - Atria The Millennium Mall Worli,Atria,,Worli,Mumbai,400018,18.9912503,72.8146107,Maharashtra,,,1,1,1,1,1,1,1,1149,05-11-2015
212,McDonald's - Big Shopping Centre Thane,"Big Shopping Centre, ",,Thane West,Thane,,19.2681968,72.9649687,Maharashtra,,,1,1,1,1,1,1,1,1150,05-11-2015
213,aLL the plus size store - Center One Mall Vashi,"Center One Mall, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1151,05-11-2015
214,ARROW - Center One Mall Vashi,"Center One Mall, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1152,05-11-2015
215,Indian Terrain - Center One Mall Vashi,"Center One Mall, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1153,05-11-2015
216,Mom & Me - Center One Mall Vashi,"Center One Mall, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1154,05-11-2015
217,pantaloons - Center One Mall Vashi,"Center One Mall, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1155,05-11-2015
218,Subway - Center One Mall Vashi,"Center One Mall, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1156,05-11-2015
219,Croma - Center One Mall Vashi,"Center One Mall, Ground Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1157,05-11-2015
220,Metro Shoes - Center One Mall Vashi,"Center One Mall, Ground Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1158,05-11-2015
221,Planet M - Center One Mall Vashi,"Center One Mall, Ground Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1159,05-11-2015
222,Pure Gold Jewellers & Diamonds - Center One Mall Vashi,"Center One Mall, Ground Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1160,05-11-2015
223,Spykar - Center One Mall Vashi,"Center One Mall, Ground Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1161,05-11-2015
224,John Players - Center One Mall Vashi,"Center One Mall, First Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1162,05-11-2015
225,Mufti - Center One Mall Vashi,"Center One Mall, First Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1163,05-11-2015
226,Total Sports & Fitness - Center One Mall Vashi,"Center One Mall, First Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1164,05-11-2015
227,Soie - Center One Mall Vashi,"Center One Mall, Second Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1165,05-11-2015
228,7D Adventure Ride - Center One Mall Vashi,"Center One Mall, Third Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1166,05-11-2015
229,McDonald's - Center One Mall Vashi,"Center One Mall, Third Floor, Sector 30/A, 33",,Vashi,Navi Mumbai,400705,19.067766,72.9950733,Maharashtra,,,1,1,1,1,1,1,1,1150,05-11-2015
230,Cinemax - City Centre Mall Vashi Navi Mumbai,City Centre Mall,,Vashi,Navi Mumbai,,19.08405,73.0049214,Maharashtra,,,1,1,1,1,1,1,1,1167,05-11-2015
231,Lee - City Centre Mall Vashi Navi Mumbai,City Centre Mall,,Vashi,Navi Mumbai,,19.08405,73.0049214,Maharashtra,,,1,1,1,1,1,1,1,1168,05-11-2015
232,Levi's - City Centre Mall Vashi Navi Mumbai,City Centre Mall,,Vashi,Navi Mumbai,,19.08405,73.0049214,Maharashtra,,,1,1,1,1,1,1,1,1146,05-11-2015
233,Rosebys - City Centre Mall Vashi Navi Mumbai,City Centre Mall,,Vashi,Navi Mumbai,,19.08405,73.0049214,Maharashtra,,,1,1,1,1,1,1,1,1127,05-11-2015
234,Wrangler - City Centre Mall Vashi Navi Mumbai,City Centre Mall,,Vashi,Navi Mumbai,,19.08405,73.0049214,Maharashtra,,,1,1,1,1,1,1,1,1169,05-11-2015
235,Globus - City Centre Mall Vashi Navi Mumbai,City Centre Mall,,Vashi,Navi Mumbai,,19.08405,73.0049214,Maharashtra,,,1,1,1,1,1,1,1,1170,05-11-2015
236,BIBA - City Plaza Mall Santcruz West,"City Plaza Shopping Mall, Station Road",,Santacruz West,Mumbai,,19.0804805,72.7688594,Maharashtra,,,1,1,1,1,1,1,1,1171,05-11-2015
237,BIBA - CR2 Mall Nariman Point,"CR2 Mall, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1171,05-11-2015
238,Chemistry - CR2 Mall Nariman Point,"CR2 Mall, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1134,05-11-2015
239,Eske - CR2 Mall Nariman Point,"CR2 Mall, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1172,05-11-2015
240,Ethos Swiss Watch Studios - CR2 Mall Nariman Point,"CR2 Mall, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1173,05-11-2015
241,Swarovski - CR2 Mall Nariman Point,"CR2 Mall, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1141,05-11-2015
242,ZODIAC - CR2 Mall Nariman Point,"CR2 Mall, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1174,05-11-2015
243,HIDESIGN - CR2 Mall Nariman Point,"CR2 Mall, Ground Floor, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1175,05-11-2015
244,Ruby's Bar & Grill - CR2 Mall Nariman Point,"CR2 Mall, Ground Floor, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1176,05-11-2015
245,Spaghetti Kitchen - CR2 Mall Nariman Point,"CR2 Mall, First Floor, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1177,05-11-2015
246,Subway - CR2 Mall Nariman Point,"CR2 Mall, First Floor, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1156,05-11-2015
247,INOX - CR2 Mall Nariman Point,"CR2 Mall, Second Floor, Barrister Rajni Patel Marg",,Churchgate,Mumbai,400021,18.926545,72.8226261,Maharashtra,,,1,1,1,1,1,1,1,1178,05-11-2015
248,aLL the plus size store - Crossroads Mall Haji Ali,"SoBo Central, Pandit Malviya Road",,Haji Ali,Mumbai,400034,18.9758161,72.8120429,Maharashtra,,,1,1,1,1,1,1,1,1151,05-11-2015
249,Celio - Crossroads Mall Haji Ali,"SoBo Central, Pandit Malviya Road",,Haji Ali,Mumbai,400034,18.9758161,72.8120429,Maharashtra,,,1,1,1,1,1,1,1,1179,05-11-2015
250,McDonald's - Crossroads Mall Haji Ali,"SoBo Central, Pandit Malviya Road",,Haji Ali,Mumbai,400034,18.9758161,72.8120429,Maharashtra,,,1,1,1,1,1,1,1,1150,05-11-2015
251,Swarovski - Crossroads Mall Haji Ali,"SoBo Central, Pandit Malviya Road",,Haji Ali,Mumbai,400034,18.9758161,72.8120429,Maharashtra,,,1,1,1,1,1,1,1,1141,05-11-2015
252,Catwalk - Crossroads Mall Haji Ali,"SoBo Central, Ground Floor, Pandit Malviya Road",,Haji Ali,Mumbai,400034,18.9758161,72.8120429,Maharashtra,,,1,1,1,1,1,1,1,1132,05-11-2015
253,Lee - Dattani Square Mall Vasai,"Dattani Square Mall, First Floor, Dattani Village, Near Telephone Exchange, Papdi Road",,Vasai West,Thane,401202,19.3592535,72.8122199,Maharashtra,,,1,1,1,1,1,1,1,1168,05-11-2015
254,CLINIQUE - Dynamix Mall Juhu,"Dynamix Mall, Jvpd Scheme, St Snyaneshwar Marg",Next to Chandan Cinema,Juhu,Mumbai,400049,19.1147217,72.8273751,Maharashtra,,,1,1,1,1,1,1,1,1180,05-11-2015
255,Esprit - Dynamix Mall Juhu,"Dynamix Mall, Jvpd Scheme, St Snyaneshwar Marg",Next to Chandan Cinema,Juhu,Mumbai,400049,19.1147217,72.8273751,Maharashtra,,,1,1,1,1,1,1,1,1181,05-11-2015
256,M.A.C - Dynamix Mall Juhu,"Dynamix Mall, Jvpd Scheme, St Snyaneshwar Marg",Next to Chandan Cinema,Juhu,Mumbai,400049,19.1147217,72.8273751,Maharashtra,,,1,1,1,1,1,1,1,1182,05-11-2015
257,SHOPPERS STOP - Dynamix Mall Juhu,"Dynamix Mall, Jvpd Scheme, St Snyaneshwar Marg",Next to Chandan Cinema,Juhu,Mumbai,400049,19.1147217,72.8273751,Maharashtra,,,1,1,1,1,1,1,1,1183,05-11-2015
258,TOMMY HILFIGER - Dynamix Mall Juhu,"Dynamix Mall, Jvpd Scheme, St Snyaneshwar Marg",Next to Chandan Cinema,Juhu,Mumbai,400049,19.1147217,72.8273751,Maharashtra,,,1,1,1,1,1,1,1,1184,05-11-2015
259,Crossword Book Store - Dynamix Mall Juhu,"Dynamix Mall, Ground Floor, Jvpd Scheme, St Snyaneshwar Marg",Next to Chandan Cinema,Juhu,Mumbai,400049,19.1147217,72.8273751,Maharashtra,,,1,1,1,1,1,1,1,1185,05-11-2015
260,PVR Cinemas - Dynamix Mall Juhu,"Dynamix Mall, Fifth Floor, Jvpd Scheme, St Snyaneshwar Marg",Next to Chandan Cinema,Juhu,Mumbai,400049,19.1147217,72.8273751,Maharashtra,,,1,1,1,1,1,1,1,1186,05-11-2015
261,Cinemax - Eternity Mall Thane,"Eternity Mall, LBS Road",,Thane West,Thane,,19.1871543,72.9627891,Maharashtra,,,1,1,1,1,1,1,1,1167,05-11-2015
262,Globus - Eternity Mall Thane,"Eternity Mall, LBS Road",,Thane West,Thane,,19.1871543,72.9627891,Maharashtra,,,1,1,1,1,1,1,1,1170,05-11-2015
263,John Players - Eternity Mall Thane,"Eternity Mall, Ground Floor, LBS Road",,Thane West,Thane,,19.1871543,72.9627891,Maharashtra,,,1,1,1,1,1,1,1,1162,05-11-2015
264,Planet M - Eternity Mall Thane,"Eternity Mall, Ground Floor, LBS Road",,Thane West,Thane,,19.1871543,72.9627891,Maharashtra,,,1,1,1,1,1,1,1,1159,05-11-2015
265,McDonald's - Evershine Mall Malad,"Evershine Mall, Ground Floor, Link Road,",Near Mind Space,"Malad West,",Mumbai,400064,19.1791203,72.8361517,Maharashtra,,,1,1,1,1,1,1,1,1150,05-11-2015
266,The Irish House - Fun Republic Andheri,"Fun Republic, First Floor, Plot No.844/4, Veera Desai Road, Shah Industrial Estate",,Andheri West,Mumbai,400053,19.1347497,72.832778,Maharashtra,,,1,1,1,1,1,1,1,1187,05-11-2015
267,Aldo - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1120,05-11-2015
268,Inglot - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1188,05-11-2015
269,Queue Up - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1126,05-11-2015
270,Charles & Keith - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Ground Floor, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1133,05-11-2015
271,Chemistry - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Ground Floor, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1134,05-11-2015
272,Iraya - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Ground Floor, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1189,05-11-2015
273,La Senza - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Ground Floor, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1137,05-11-2015
274,Mango - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Ground Floor, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1138,05-11-2015
275,Nine West - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Ground Floor, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1190,05-11-2015
276,Promod - G7 Mall Seven Bunglow Andheri West,"G7 Mall, Ground Floor, Seven Bunglow, J.P.Road",,Andheri West,Mumbai,400053,19.1309678,72.8200503,Maharashtra,,,1,1,1,1,1,1,1,1140,05-11-2015
